Scen,CRN,q1,q9,preds,actual,time
W2,Indonesia,43.61,46.66,45.277437,44.8,2019-03-04
W2,Indonesia,43.78,46.71,45.2456093333334,43.94,2019-03-11
W2,Indonesia,43.324,46.723,45.2025063333333,43.55,2019-03-18
W2,Indonesia,42.35,46.03,44.1893423333334,44.18,2019-03-25
W2,Indonesia,42.49,45.23,43.965864,44.89,2019-04-01
W2,Indonesia,43.61,46.66,45.0559440000001,45.01,2019-04-08
W2,Indonesia,43.86,47.02,45.5057896666667,45.07,2019-04-15
W2,Indonesia,43.912,47.07,45.4598433333333,44.35,2019-04-22
W2,Indonesia,43.789,47.025,45.6249893333333,43.6,2019-04-29
W2,Indonesia,43.06,46.95,44.9635263333334,43.04,2019-05-06
W2,Indonesia,40.97,45.23,43.4151120000001,43.32,2019-05-13
W2,Indonesia,41.087,45.18,43.1755673333334,44.91,2019-05-20
W2,Indonesia,41.476,45.41,43.4016756666667,46.15,2019-05-27
W2,Indonesia,42.44,47.11,45.0065761111112,46.41,2019-06-03
W2,Indonesia,43.97,47.552,46.1448700000001,45.17,2019-06-10
W2,Indonesia,44,47.84,45.8891423333334,43.75,2019-06-17
W2,Indonesia,42.67,47.47,45.5158776666667,43.23,2019-06-24
W2,Indonesia,41.1,45.194,43.1661873333334,42.31,2019-07-01
W2,Indonesia,41.087,45.06,43.0291006666667,41.92,2019-07-08
W2,Indonesia,40.19,44.67,42.2988320000001,41.33,2019-07-15
W2,Indonesia,39.8,43.741,41.5796253333334,41.15,2019-07-22
W2,Indonesia,39.28,44.67,41.8153636666667,41.23,2019-07-29
W2,Indonesia,38.68,42.54,40.6870283333334,41.52,2019-08-05
W2,Indonesia,38.68,42.99,40.4906396666666,41.66,2019-08-12
W2,Indonesia,39.3,43.676,41.2081443333333,41.38,2019-08-19
W2,Indonesia,39.3,43.676,41.6922463333334,41.08,2019-08-26
W2,Indonesia,39.3,43.75,41.6712396666667,40.58,2019-09-02
W2,Indonesia,38.68,42.54,41.0438096666667,40.52,2019-09-09
W2,Indonesia,38.68,42.31,40.6551266666667,41.01,2019-09-16
W2,Indonesia,38.68,42.31,40.6933006666667,41.14,2019-09-23
W2,Indonesia,39.26,42.522,41.3272306666667,41.09,2019-09-30
W2,Indonesia,40.05,42.54,41.4836676666667,40.39,2019-10-07
W2,Indonesia,40.15,42.56,41.3410336666667,39.74,2019-10-14
W2,Indonesia,38.68,41.98,41.0137096666667,38.91,2019-10-21
W2,Indonesia,38.68,41.87,40.7827986666667,38.26,2019-10-28
W2,Indonesia,38.2,41.8,40.3721406666666,37.67,2019-11-04
W2,Indonesia,34.57,40.79,38.1315306666667,37.6,2019-11-11
W2,Indonesia,34.57,40.79,38.0371373333333,37.48,2019-11-18
W2,Indonesia,35.117,40.79,38.5018083333334,37.21,2019-11-25
W2,Indonesia,36.15,40.79,38.6716036666667,37.19,2019-12-02
W2,Indonesia,36.62,40.41,38.4339916666667,37.83,2019-12-09
W2,Indonesia,36.76,40.09,38.363085,38.75,2019-12-16
W2,Indonesia,36.95,40.79,38.9812696666667,39.67,2019-12-23
W2,Indonesia,37.73,41.43,39.710125,40.27,2019-12-30
W2,Indonesia,38.33,41.43,40.1851386666667,41.09,2020-01-06
W2,Indonesia,36.94,41.561,40.1825463333333,42.09,2020-01-13
W2,Indonesia,38.33,42.26,40.4796216666666,42.57,2020-01-20
W2,Indonesia,40.29,44.38,42.1582596666666,43.06,2020-01-27
W2,Indonesia,40.97,45.435,43.5673763333334,43.82,2020-02-03
W2,Indonesia,41.93,45.79,43.9033993333334,44.28,2020-02-10
W2,Indonesia,42.25,46.35,44.6883446666667,44.59,2020-02-17
W2,Indonesia,42.949,46.71,45.1713506666667,44.83,2020-02-24
W2,Indonesia,43.79,47.197,45.6217106666667,45.25,2020-03-02
W2,Indonesia,43.06,47.025,45.3154767777778,44.92,2020-03-09
W2,Indonesia,42.67,47.7,45.523214,45.18,2020-03-16
W2,Indonesia,43.366,47.09,45.4896376666666,45.57,2020-03-23
W2,Indonesia,43.97,47.118,45.726556,46.01,2020-03-30
W2,Indonesia,44.37,47.66,46.4221256666667,46.52,2020-04-06
W2,Indonesia,44,48.11,46.2493303333333,47.39,2020-04-13
W2,Indonesia,44.15,49.02,46.6339138888889,47.92,2020-04-20
W2,Indonesia,46.198,49.77,47.9669663333333,49.24,2020-04-27
W2,Indonesia,46.193,50.13,48.0962850277778,49.93,2020-05-04
W2,Indonesia,47.257,51.19,48.9507972777779,49.62,2020-05-11
W2,Indonesia,47.71,51.99,49.9621331111112,51.15,2020-05-18
W2,Indonesia,47.55,51.99,49.6858804166667,52.38,2020-05-25
W2,Indonesia,49.568,52.86,50.8317786666667,52.98,2020-06-01
W2,Indonesia,49.9,55.264,52.8012676666667,53.57,2020-06-08
W2,Indonesia,50.293,55.4,53.1482247777778,53.66,2020-06-15
W2,Indonesia,51.07,57.03,55.018881,54.45,2020-06-22
W2,Indonesia,50.826,56.28,54.8161966666667,54.77,2020-06-29
W2,Indonesia,54.17,56.87,55.4594626666667,54.66,2020-07-06
W2,Indonesia,54.75,57.77,55.9143393333333,55.53,2020-07-13
W2,Indonesia,54.17,57.97,55.9399966666667,56.85,2020-07-20
W2,Indonesia,54.64,58.59,56.6161206666667,57.7,2020-07-27
W2,Indonesia,56.87,59.84,58.0881153333334,58.46,2020-08-03
W2,Indonesia,56.1,60.26,58.1976506666666,58.98,2020-08-10
W2,Indonesia,56.87,60.28,58.2959923333333,59.85,2020-08-17
W2,Indonesia,56.87,60.31,58.2402116666667,60.29,2020-08-24
W2,Indonesia,57.03,60.31,58.9518806666667,59.81,2020-08-31
W2,Indonesia,54.45,60.31,57.2098563333334,59.62,2020-09-07
W2,Indonesia,54.45,60.26,56.4610623333333,59.58,2020-09-14
W2,Indonesia,53.44,59.21,56.0247106666667,58.76,2020-09-21
W2,Indonesia,53.44,60.26,56.2001543333333,57.62,2020-09-28
W2,Indonesia,53.44,58.48,55.9123346666667,56.32,2020-10-05
W2,Indonesia,54.36,57.03,55.6787726666668,55.11,2020-10-12
W2,Indonesia,54.08,57.03,55.3669680000001,53.68,2020-10-19
W2,Indonesia,52.2,56.28,54.280019,52.95,2020-10-26
W2,Indonesia,51.03,57.21,54.02078,51.61,2020-11-02
W2,Indonesia,50.23,55.25,52.2045432222223,50.59,2020-11-09
W2,Indonesia,48.01,53.5,50.4517348888888,49.91,2020-11-16
W2,Indonesia,47.6,51.27,49.3553366666666,48.94,2020-11-23
W2,Indonesia,47.53,50.99,48.9647075,49.74,2020-11-30
W2,Indonesia,45.91,49.85,47.8773353888889,49.48,2020-12-07
W2,Indonesia,47.41,50.51,48.5866615555556,49.31,2020-12-14
W2,Indonesia,47.41,50.51,48.4551232222222,49.31,2020-12-21
W2,Indonesia,47.23,50.51,48.5389275555556,48.68,2020-12-28
W2,Indonesia,47.23,52.78,49.8820840555556,48.42,2021-01-04
W2,Indonesia,45.851,50.4,47.7777651944444,47.58,2021-01-11
W2,Indonesia,45.91,50.7,48.0994188055556,46.98,2021-01-18
W2,Indonesia,45.86,49.69,47.5184723333333,46.34,2021-01-25
W2,Indonesia,45.16,49.69,47.2841611388889,45.9,2021-02-01
W2,Indonesia,42.81,47.371,45.558927,45.67,2021-02-08
W2,Indonesia,43.84,47.54,45.6559693333333,45.66,2021-02-15
W2,Indonesia,43.979,47.452,45.7891081111111,46.02,2021-02-22
W2,Indonesia,44.09,46.975,45.4881314444444,46.48,2021-03-01
W2,Indonesia,44.2,47.11,45.4965026666667,46.13,2021-03-08
W2,Indonesia,44.09,47.215,45.3810323333333,46.31,2021-03-15
W2,Indonesia,43.84,47.37,45.4484384444444,46.16,2021-03-22
W2,Indonesia,43.97,47.422,45.5470603333333,45.6,2021-03-29
W2,Indonesia,44.83,47.54,46.2674627777778,44.47,2021-04-05
W2,Indonesia,44.01,47.441,45.7404926666667,43.88,2021-04-12
W2,Indonesia,44.04,47.09,45.4825783333334,43.92,2021-04-19
W2,Indonesia,41.56,45.41,43.694741,44.39,2021-04-26
W2,Indonesia,42.01,46.35,44.5134323333334,44.44,2021-05-03
W2,Indonesia,43.06,47.092,45.245931,44.21,2021-05-10
W2,Indonesia,42.949,47.118,45.3156763333334,45.77,2021-05-17
W2,Indonesia,42.653,47.09,45.268929,47.4,2021-05-24
W2,Indonesia,44.118,47.47,46.1859071111111,48.65,2021-05-31
W2,Indonesia,45.5,50.19,47.6146489722222,50.55,2021-06-07
W2,Indonesia,46.368,51.18,49.0925795555556,52.15,2021-06-14
W2,Indonesia,49.52,53.5,51.7834982222222,53.15,2021-06-21
W2,Indonesia,49.93,54.48,52.649953,53.08,2021-06-28
W2,Indonesia,50.41,55.54,53.998348,53.28,2021-07-05
W2,Indonesia,50.41,56.2,54.0306803333333,54.45,2021-07-12
W2,Laos,41.46,46.67,45.0356983333334,45.35,2016-07-25
W2,Laos,41.689,48.251,45.6311393333333,46.19,2016-08-01
W2,Laos,41.46,48.019,45.2424753333333,46.57,2016-08-08
W2,Laos,42.77,49.364,46.937354,47.77,2016-08-15
W2,Laos,43.51,49.35,47.2014186666666,48.78,2016-08-22
W2,Laos,43.51,49.92,47.8457393333333,49.29,2016-08-29
W2,Laos,43.51,52.17,48.2369071666667,48.04,2016-09-05
W2,Laos,43.51,52.685,48.6650726666666,48.39,2016-09-12
W2,Laos,43.28,51.41,48.036313,48.01,2016-09-19
W2,Laos,43.23,52.17,47.6818546666666,47.66,2016-09-26
W2,Laos,41.12,53.21,47.5025226666666,48.54,2016-10-03
W2,Laos,40.06,53.21,47.1757642666666,49.66,2016-10-10
W2,Laos,40.06,53.21,47.0025336666667,47.26,2016-10-17
W2,Laos,40.02,54.77,47.6255132666667,45.67,2016-10-24
W2,Laos,40.249,53.21,46.6329336666667,45.89,2016-10-31
W2,Laos,39.04,52.08,44.6067,47.82,2016-11-07
W2,Laos,38.367,52.08,43.9348093333334,48.85,2016-11-14
W2,Laos,39.256,54.15,46.5173553666668,50.06,2016-11-21
W2,Laos,40.466,54.825,48.3766098666666,52.59,2016-11-28
W2,Laos,46.243,58.56,53.0811621666666,53.81,2016-12-05
W2,Laos,49.5615,59.47,55.3748640555556,55.47,2016-12-12
W2,Laos,51.762,62.54,56.8864991222223,56.89,2016-12-19
W2,Laos,52.331,62.54,57.3105188,57.57,2016-12-26
W2,Laos,49.18,68.205,58.8969181,58.13,2017-01-02
W2,Laos,50.36,69.67,60.1410751888889,57.32,2017-01-09
W2,Laos,49.933,69.67,60.4269717000001,55.94,2017-01-16
W2,Laos,49.18,67.908,59.0329526666668,55.71,2017-01-23
W2,Laos,49.18,65.18,57.8952757111112,56.44,2017-01-30
W2,Laos,47.8,65.18,56.7743595333334,56.68,2017-02-06
W2,Laos,47.719,65.81,56.8717515333334,56.25,2017-02-13
W2,Laos,48.403,66.018,57.6391450666667,57.84,2017-02-20
W2,Laos,47.8,65.84,56.7084396888889,67.43,2017-02-27
W2,Laos,47.098,69.67,59.0368370222223,66.43,2017-03-06
W2,Laos,56.11,77.48,65.7736516666667,68.72,2017-03-13
W2,Laos,53.59,76.93,63.8643606222222,66.91,2017-03-20
W2,Laos,56.25,77.48,65.5598007555556,62.21,2017-03-27
W2,Laos,50.48,71.03,59.4618681333335,59.05,2017-04-03
W2,Laos,46.982,63.1806666666667,55.7458854000001,55.91,2017-04-10
W2,Laos,43.084,59.67,53.5119827555556,52.86,2017-04-17
W2,Laos,44.256,59.25,51.3536087111112,50.79,2017-04-24
W2,Laos,42.6,54.39,47.9770099555555,49.32,2017-05-01
W2,Laos,41.3,52.82,46.5233922444445,47.89,2017-05-08
W2,Laos,40.95,51.438,45.3706921333334,46.27,2017-05-15
W2,Laos,40.59,49.92,44.6451811333333,45.88,2017-05-22
W2,Laos,40.59,48,44.4199612,45.97,2017-05-29
W2,Laos,40.59,47.8,44.2852850333333,46.12,2017-06-05
W2,Laos,40.578,47.812,44.2122305333334,46.9,2017-06-12
W2,Laos,40.59,48,44.312085,47.13,2017-06-19
W2,Laos,40.59,49.16,44.8780275,47.34,2017-06-26
W2,Laos,41.877,50.11,47.125402,47.38,2017-07-03
W2,Laos,42.04,49.85,47.3976461666667,47.27,2017-07-10
W2,Laos,42.04,50.22,47.5569805,47.34,2017-07-17
W2,Laos,42.04,50.4265,47.6275673333333,46.82,2017-07-24
W2,Laos,42.571,50.121,47.4459430555555,46.61,2017-07-31
W2,Laos,42.04,49.16,46.4400943333333,46.2,2017-08-07
W2,Laos,41.675,49.16,46.0089896666666,46.62,2017-08-14
W2,Laos,42.021,48.89,46.260093,47.17,2017-08-21
W2,Laos,42.04,49.175,46.3804796666666,46.91,2017-08-28
W2,Laos,42.04,49.62,46.2200986666667,48.19,2017-09-04
W2,Laos,41.165,49.62,45.8547793333333,49.17,2017-09-11
W2,Laos,41.613,51.35,46.4615973333334,48.56,2017-09-18
W2,Laos,41.85,52.68,46.6252241666667,48.73,2017-09-25
W2,Laos,41.12,53.63,47.4520196111111,49.3,2017-10-02
W2,Laos,39.28,53.21,46.7018759444445,50.4,2017-10-09
W2,Laos,39.04,52.68,45.8558104,47.2,2017-10-16
W2,Laos,39.04,55.67,47.0343603333334,46.5,2017-10-23
W2,Laos,39.04,51.442,45.9921294444444,47.91,2017-10-30
W2,Laos,40.02,53.709,47.1428591666667,49.8,2017-11-06
W2,Laos,39.618,54.2,47.757906,49.84,2017-11-13
W2,Laos,42.58,55.955,49.599083,51.13,2017-11-20
W2,Laos,42.63,55.97,49.8413313333333,53.61,2017-11-27
W2,Laos,47.02,58.56,52.3587724999999,55.19,2017-12-04
W2,Laos,48.65,59.03,54.727561188889,56.22,2017-12-11
W2,Laos,47.02,61.44,54.8163067777778,57.095,2017-12-18
W2,Laos,48.85,62.6,55.8004374,57.97,2017-12-25
W2,Laos,50.33,65.76,58.9010879000001,57.38,2018-01-01
W2,Laos,50.529,67.62,59.8774372666667,58.06,2018-01-08
W2,Laos,50.878,65.76,59.1514166666667,58.2,2018-01-15
W2,Laos,50.513,66.585,59.5913788444445,57.65,2018-01-22
W2,Laos,49.498,67.725,59.8053642222223,58.27,2018-01-29
W2,Laos,50.36,65.76,58.4480364666667,60.37,2018-02-05
W2,Laos,51.018,65.76,59.0577813777777,61.44,2018-02-12
W2,Laos,49.18,69.67,60.880949,60.87,2018-02-19
W2,Laos,51.36,71.81,62.1204700222222,60.78,2018-02-26
W2,Laos,48.533,69.67,59.8444995111112,68.49,2018-03-05
W2,Laos,47.798,69.67,59.4599746444445,66.1,2018-03-12
W2,Laos,57.175,76.71,68.0259695111111,65.13,2018-03-19
W2,Laos,54.25,75.22,66.1010688222221,62.44,2018-03-26
W2,Laos,48.693,71.44,60.1496251333333,61.22,2018-04-02
W2,Laos,47.693,67.725,57.5588342,62.13,2018-04-09
W2,Laos,40.65,65.405,54.8839787111112,62.1,2018-04-16
W2,Laos,44.8,64.53,55.5156148888889,59.89,2018-04-23
W2,Laos,48.47,64.44,56.8729284222223,57.87,2018-04-30
W2,Laos,42.584,59.28,52.7397736666666,54.81,2018-05-07
W2,Laos,42.026,59.28,51.3051710777778,51.5,2018-05-14
W2,Laos,41.63,55.675,49.3406270777778,49.16,2018-05-21
W2,Laos,41.17,52.2492,45.9783302222222,49.33,2018-05-28
W2,Laos,41.85,51.04,46.1890869666667,48.17,2018-06-04
W2,Laos,42.04,51.29,46.0909435555555,46.42,2018-06-11
W2,Laos,41.85,49.921,45.7739495333334,45.34,2018-06-18
W2,Laos,41.85,47.067,44.634583,44.65,2018-06-25
W2,Laos,40.59,49.62,45.0521053333334,44.71,2018-07-02
W2,Laos,40.47,48.71,44.3518706666667,44.4,2018-07-09
W2,Laos,40.578,49.354,45.1675583333334,43.2,2018-07-16
W2,Laos,40.59,49.49,45.447491,42.36,2018-07-23
W2,Laos,40.139,48.028,44.6584453333333,42.18,2018-07-30
W2,Laos,39.38,47.8,43.7036783333333,41.98,2018-08-06
W2,Laos,39.38,46.19,43.0937226666667,40.02,2018-08-13
W2,Laos,39.38,47.8,43.38686,39.53,2018-08-20
W2,Laos,38.3,44.39,41.2578836666667,40.03,2018-08-27
W2,Laos,34.39,43.96,39.398215,38.65,2018-09-03
W2,Laos,34.35,43.97,38.8890213333333,37.34,2018-09-10
W2,Laos,30.885,42.376,37.5336723333333,36.48,2018-09-17
W2,Laos,30.84,41.582,36.4965036666667,34.8,2018-09-24
W2,Laos,30.89,42.3,36.368257,34.05,2018-10-01
W2,Laos,26.53,39.924,33.8092576666666,31.61,2018-10-08
W2,Laos,26.53,39.18,33.1948613333333,29.71,2018-10-15
W2,Laos,25.05,39.505,32.8948963333333,28.97,2018-10-22
W2,Laos,23.63,37.87,31.1775403333333,28.78,2018-10-29
W2,Laos,22.19,37.3,29.986347,29.21,2018-11-05
W2,Laos,23.63,37.323,30.7869096666666,32.07,2018-11-12
W2,Laos,23.63,38.98,32.2316176666667,35.42,2018-11-19
W2,Laos,28.3,40.05,34.9460753333333,38.35,2018-11-26
W2,Laos,31.26,46.181,39.6133226666666,40.44,2018-12-03
W2,Laos,32.33,48.3,42.2488753333333,42.86,2018-12-10
W2,Laos,36.02,51.442,44.819556,43.74,2018-12-17
W2,Laos,39.585,53.633,46.566407,43.96,2018-12-24
W2,Laos,40.2,54.5,48.5547581666667,44.53,2018-12-31
W2,Laos,40.46,50.45,45.0195101666666,44.65,2019-01-07
W2,Laos,40.46,51.053,45.0745358333333,45.16,2019-01-14
W2,Laos,40.27,50.45,44.7223145,45.33,2019-01-21
W2,Laos,40.46,51.46,45.0065019999999,44.96,2019-01-28
W2,Laos,39.554,50.91,44.8633202777778,44.89,2019-02-04
W2,Laos,38.72,52.08,44.9763712777778,45.71,2019-02-11
W2,Laos,38.72,51.26,44.4493718333334,45.13,2019-02-18
W2,Laos,39.5,50.91,44.8915601666667,43.51,2019-02-25
W2,Laos,37.138,49.75,44.568932,48.06,2019-03-04
W2,Laos,32.88,49.57,42.2948639999999,43.96,2019-03-11
W2,Laos,32.88,50.28,43.9051088888888,41.31,2019-03-18
W2,Laos,33.42,49.69,42.7360873333333,37.8,2019-03-25
W2,Laos,27.3,47.01,38.788166,35.22,2019-04-01
W2,Laos,24.89,45.74,35.6859163333333,33.81,2019-04-08
W2,Laos,21.39,40.62,32.342426,31.68,2019-04-15
W2,Laos,21.39,39.5,31.5250116666667,30.83,2019-04-22
W2,Laos,20.85,36.72,30.3091923333333,30.59,2019-04-29
W2,Laos,26.53,40.33,33.260827,31.03,2019-05-06
W2,Laos,27.3,40.33,33.798876,33.8,2019-05-13
W2,Laos,28.302,40.33,33.63115,36.04,2019-05-20
W2,Laos,30.849,41.54,35.060961,37.93,2019-05-27
W2,Laos,32.745,42.373,38.6340193333333,39.22,2019-06-03
W2,Laos,32.63,43.97,39.0826803333334,40.18,2019-06-10
W2,Laos,34.23,43.97,40.012413,41.23,2019-06-17
W2,Laos,34.225,44.946,40.276062,41.96,2019-06-24
W2,Laos,38.259,45.775,42.3845833333334,43.61,2019-07-01
W2,Laos,39.197,45.82,42.5739643333333,44.1,2019-07-08
W2,Laos,40.653,46.76,44.2247296666667,43.6,2019-07-15
W2,Laos,41.46,46.86,44.8565523333334,44.12,2019-07-22
W2,Laos,40.29,46.63,44.1787726666667,44.48,2019-07-29
W2,Laos,40.59,47.84,44.8765743333333,44.07,2019-08-05
W2,Laos,41.46,47.84,44.892165,42.75,2019-08-12
W2,Laos,41.88,47.84,45.0912736666666,42.25,2019-08-19
W2,Laos,40.47,47.84,44.829537,40.7,2019-08-26
W2,Laos,38.74,47.8,43.0162396666667,37.9,2019-09-02
W2,Laos,37.6,46.39,41.6887433333333,36.53,2019-09-09
W2,Laos,30.84,43.55,36.965065,35.53,2019-09-16
W2,Laos,30.84,42.827,36.4521663333333,34.14,2019-09-23
W2,Laos,29.88,41.414,35.2401906666666,33.17,2019-09-30
W2,Laos,26.53,39.122,33.4985183333333,30.98,2019-10-07
W2,Laos,26.53,38.316,33.1921256666667,30.46,2019-10-14
W2,Laos,23.63,37.59,32.457886,29.57,2019-10-21
W2,Laos,23.63,37.59,32.3210923333333,27.3,2019-10-28
W2,Laos,23.9,38.98,32.450017,25.82,2019-11-04
W2,Laos,23.9,37.043,31.3083556666667,26.63,2019-11-11
W2,Laos,22.55,37.057,30.769186,27.26,2019-11-18
W2,Laos,22.19,38.29,30.2220413333333,27.65,2019-11-25
W2,Laos,23.9,40.05,33.045987,27.23,2019-12-02
W2,Laos,23.9,40.05,33.0630786666667,26.87,2019-12-09
W2,Laos,23.9,40.05,33.0377023333333,26.33,2019-12-16
W2,Laos,23.68,40.05,32.9712586666666,24.84,2019-12-23
W2,Laos,22.47,40.05,32.1354063333333,25.68,2019-12-30
W2,Laos,22.19,40.96,32.3374556666667,27.22,2020-01-06
W2,Laos,22.47,40.96,32.525789,30.5,2020-01-13
W2,Laos,22.47,40.48,33.1061926666667,32.61,2020-01-20
W2,Laos,30.296,42.92,35.7646126666667,34.15,2020-01-27
W2,Laos,30.85,40.96,35.822441,35.77,2020-02-03
W2,Laos,31.59,42.7,36.7724433333333,36.49,2020-02-10
W2,Laos,32.24,43.011,37.6563753333333,37.16,2020-02-17
W2,Laos,32.48,44.185,37.9949596,37.7,2020-02-24
W2,Laos,31.63,47.44,37.4409153333333,41.68,2020-03-02
W2,Laos,32.24,47.44,38.1101653333333,39.22,2020-03-09
W2,Laos,35.75,48.54,41.543205,38.43,2020-03-16
W2,Laos,32.48,47.78,38.699014,36.53,2020-03-23
W2,Laos,31.63,47.44,37.3216267777777,35.68,2020-03-30
W2,Laos,30.85,44.48,35.2821656666667,35.38,2020-04-06
W2,Laos,30.85,42.7,34.9184941111111,34.17,2020-04-13
W2,Laos,30.85,41.193,34.6021906666667,31.51,2020-04-20
W2,Laos,26.53,40.683,33.273337,28.83,2020-04-27
W2,Laos,26.433,36.72,32.174441,27.94,2020-05-04
W2,Laos,23.63,36.54,31.412742,29.17,2020-05-11
W2,Laos,22.55,36.53,31.164389,29.49,2020-05-18
W2,Laos,25.56,41.178,33.6142403333334,31.23,2020-05-25
W2,Laos,27.33,41.3,34.4517693333334,33.94,2020-06-01
W2,Laos,27.33,41.3,34.6540243333334,35.92,2020-06-08
W2,Laos,31.05,42.3,36.125223,37.55,2020-06-15
W2,Laos,31.44,42.3,37.0223526666667,38.98,2020-06-22
W2,Laos,33.51,43.897,38.5413873333333,40.04,2020-06-29
W2,Laos,34.23,43.97,39.468199,40.49,2020-07-06
W2,Laos,34.56,44.48,40.6189673333333,40.31,2020-07-13
W2,Laos,35.859,44.514,40.6412023333333,40.81,2020-07-20
W2,Laos,34.56,45.09,40.4094966666666,41.15,2020-07-27
W2,Laos,39.39,47.072,43.242723,41.48,2020-08-03
W2,Laos,39.38,46.91,43.4361453333333,41.71,2020-08-10
W2,Laos,39.534,47.8,43.6787976666667,42.97,2020-08-17
W2,Laos,40.096,47.47,43.9743171111111,47.34,2020-08-24
W2,Laos,38.721,47.182,43.6636304444444,51.12,2020-08-31
W2,Laos,41.85,49.93,46.4021674666666,52.98,2020-09-07
W2,Laos,43.23,54.87,49.0263442444444,56.33,2020-09-14
W2,Laos,45.44,54.522,50.3269215111111,59.39,2020-09-21
W2,Laos,46.671,55.38,51.4553376333333,60.74,2020-09-28
W2,Laos,47.531,63.913,54.0449039666667,60.32,2020-10-05
W2,Laos,47.57,65.76,54.6895935333333,59.67,2020-10-12
W2,Laos,46.325,65.76,54.5764688222223,56.56,2020-10-19
W2,Laos,46.28,65.76,55.2854122888889,53.31,2020-10-26
W2,Laos,47,60.927,54.7330054,50.96,2020-11-02
W2,Laos,45.278,57.97,52.2295332555556,49.31,2020-11-09
W2,Laos,43.48,56.76,51.0704285111111,49.07,2020-11-16
W2,Laos,40.02,55.71,47.5980150333334,50.67,2020-11-23
W2,Laos,42.63,55.347,48.4688912,52.55,2020-11-30
W2,Laos,45.289,57.97,52.2055558333333,52.28,2020-12-07
W2,Laos,48.687,59,54.2728359444444,53.48,2020-12-14
W2,Laos,47.02,59,53.859016,51.96,2020-12-21
W2,Laos,49.61,59.03,55.4161630333334,48.44,2020-12-28
W2,Laos,45.29,57.28,51.6925528333333,45.8,2021-01-04
W2,Laos,43.8,53.66,49.1243315,47.16,2021-01-11
W2,Laos,42.452,51.644,45.9307006666666,48.75,2021-01-18
W2,Laos,42.038,52.81,47.3094208333333,50.82,2021-01-25
W2,Laos,40.633,53.21,47.4708063,52.83,2021-02-01
W2,Laos,42.92,56.8282,48.9645584999999,53.39,2021-02-08
W2,Laos,42.92,62.1976,51.2520457333333,54.22,2021-02-15
W2,Laos,42.92,62.34,51.7953393333334,54.93,2021-02-22
W2,Laos,40.65,61.2331333333333,50.9532066888889,63.54,2021-03-01
W2,Laos,39.79,61.22,51.6416926444444,64.36,2021-03-08
W2,Laos,39.7,68.99,57.2131867777778,64.63,2021-03-15
W2,Laos,42.92,69.076,57.5005464888889,63.31,2021-03-22
W2,Laos,43.61,69.076,58.2682968666667,61.57,2021-03-29
W2,Laos,45.831,66,56.2792537111111,59.89,2021-04-05
W2,Laos,45.84,62.94,55.1463425111112,58.74,2021-04-12
W2,Laos,45.84,59.7466666666667,53.8561369555556,54.62,2021-04-19
W2,Laos,45.148,59.54,52.6363712444444,46.97,2021-04-26
W2,Laos,39.844,54.9486666666667,48.5446185888889,43.59,2021-05-03
W2,Laos,33.67,47.17,42.5330277333333,42.22,2021-05-10
W2,Laos,33.67,45.82,41.0000807333333,40.25,2021-05-17
W2,Laos,33.922,45.35,40.6950190666667,40.55,2021-05-24
W2,Laos,32.88,44.48,39.7559720666667,41.83,2021-05-31
W2,Laos,38.785,45.063,41.8854820000001,41.82,2021-06-07
W2,Laos,37.98,46.19,42.339445,41.56,2021-06-14
W2,Laos,37.382,46.19,41.9285486666667,41.62,2021-06-21
W2,Laos,38.411,46.25,42.5790056666667,42.13,2021-06-28
W2,Laos,37.01,45.752,42.0765330000001,42.33,2021-07-05
W2,Laos,36.362,46.052,42.0659483333334,42.64,2021-07-12
W2,Malaysia,46.04,51.39,48.9291776,52.09,2016-07-25
W2,Malaysia,47.44,53.29,50.7415279333333,51.53,2016-08-01
W2,Malaysia,48.19,53.88,51.4149998666667,51.32,2016-08-08
W2,Malaysia,47.19,53.29,50.6405976,51.88,2016-08-15
W2,Malaysia,46.552,53.19,50.158553,52.46,2016-08-22
W2,Malaysia,48.18,53.29,50.9822333333333,51.36,2016-08-29
W2,Malaysia,49.38,53.88,51.9575343333333,50.57,2016-09-05
W2,Malaysia,47.44,53.1,50.49032,50.14,2016-09-12
W2,Malaysia,47.19,51.39,49.3633662,50.12,2016-09-19
W2,Malaysia,46.11,50.82,48.9485802666667,50.72,2016-09-26
W2,Malaysia,46.5,51.39,48.9287844,49.8,2016-10-03
W2,Malaysia,47.28,51.775,49.6612724,49.29,2016-10-10
W2,Malaysia,46.38,51.27,48.6442022666667,48.84,2016-10-17
W2,Malaysia,46.037,51.39,48.3908418,48.61,2016-10-24
W2,Malaysia,46.006,51.39,48.3336718,47.85,2016-10-31
W2,Malaysia,45.6,50.809,47.9833406,46.49,2016-11-07
W2,Malaysia,45.35,49.38,47.3007602666667,46.13,2016-11-14
W2,Malaysia,44.253,47.77,45.8923731333334,46.5,2016-11-21
W2,Malaysia,43.56,47.88,45.9300089333334,48.72,2016-11-28
W2,Malaysia,44.186,48.096,46.2049192333334,49.14,2016-12-05
W2,Malaysia,46.34,50.68,48.3009526333333,49.46,2016-12-12
W2,Malaysia,46.11,51.39,48.4913912666667,50.58,2016-12-19
W2,Malaysia,46.11,51.072,48.4011468,51.43,2016-12-26
W2,Malaysia,48.66,51.75,50.6017678,51,2017-01-02
W2,Malaysia,47.991,52.47,50.8603102,50.77,2017-01-09
