Scen,CRN,q1,q9,preds,actual,width,interval_pred_ratio,mean_interval_width_percentage,stdev,theMis
W2,Timor-Leste,40.21,49.15,44.7129368333334,44.43,8.94,0.199942133824125,15.3901078946425,0.0247962405829097,9.41098076923077
W2,Timor-Leste,39.48,48.94,44.1705176666667,44.89,9.46,0.214170005237203,15.3901078946425,0.0247962405829097,9.41098076923077
W2,Timor-Leste,40.558,48.076,44.3631980833334,46.24,7.518,0.169464788942355,15.3901078946425,0.0247962405829097,9.41098076923077
W2,Timor-Leste,41.72,48.74,45.5890306666667,47.55,7.02,0.153984410226402,15.3901078946425,0.0247962405829097,9.41098076923077
W2,Timor-Leste,42.65,50.48,47.1208401833334,49.24,7.83,0.166168514176228,15.3901078946425,0.0247962405829097,9.41098076923077
W2,Timor-Leste,43.24,51.1,47.8767091666667,50.22,7.86,0.164171684662746,15.3901078946425,0.0247962405829097,9.41098076923077
W2,Timor-Leste,43.48,52.86,48.1949456333333,49.36,9.38,0.194626218096872,15.3901078946425,0.0247962405829097,9.41098076923077
W2,Timor-Leste,44.4,53.87,49.1668988000001,47.53,9.47,0.192609260114652,15.3901078946425,0.0247962405829097,9.41098076923077
W2,Timor-Leste,44.4,53.213,48.5397551333334,44.32,8.813,0.181562514598429,15.3901078946425,0.0247962405829097,9.41098076923077
W2,Timor-Leste,42.56,51.383,47.3315463000001,42.53,8.823,0.186408446157188,15.3901078946425,0.0247962405829097,9.41098076923077
W2,Timor-Leste,40.192,48.5,43.2499108333334,42.01,8.30799999999999,0.192092881578773,15.3901078946425,0.0247962405829097,9.41098076923077
W2,Timor-Leste,39.81,47.38,43.4640820000001,42.28,7.57,0.174166798231238,15.3901078946425,0.0247962405829097,9.41098076923077
W2,Timor-Leste,39.55,46.7,43.3229883333333,42.37,7.15000000000001,0.165039399982912,15.3901078946425,0.0247962405829097,9.41098076923077
W2,Timor-Leste,40.119,46.673,43.4722343333334,42.06,6.554,0.150762897295448,15.3901078946425,0.0247962405829097,9.41098076923077
W2,Timor-Leste,40.23,46.804,44.0076706666667,42.47,6.57400000000001,0.149383048464309,15.3901078946425,0.0247962405829097,9.41098076923077
W2,Timor-Leste,40.176,47.38,43.830634,41.96,7.204,0.164359931457984,15.3901078946425,0.0247962405829097,9.41098076923077
W2,Timor-Leste,41.4,47.52,44.4013626666667,42.47,6.12000000000001,0.137833607629219,15.3901078946425,0.0247962405829097,9.41098076923077
W2,Timor-Leste,40.23,46.7,44.3413806666667,44.26,6.47000000000001,0.145913363605834,15.3901078946425,0.0247962405829097,9.41098076923077
W2,Timor-Leste,41.4,47.205,44.7000083333333,45.21,5.80500000000001,0.129865747601464,15.3901078946425,0.0247962405829097,9.41098076923077
W2,Timor-Leste,43.62,48.96,46.7063603333333,47.08,5.34,0.114331323654628,15.3901078946425,0.0247962405829097,9.41098076923077
W2,Timor-Leste,44.417,49.8,47.28698325,47.07,5.383,0.11383682421737,15.3901078946425,0.0247962405829097,9.41098076923077
W2,Timor-Leste,45.16,52.176,48.8323562333333,46.26,7.01600000000001,0.143675229728334,15.3901078946425,0.0247962405829097,9.41098076923077
W2,Timor-Leste,44.621,51.15,48.1487702666666,45.07,6.52899999999999,0.135600555607959,15.3901078946425,0.0247962405829097,9.41098076923077
W2,Timor-Leste,42.67,49.79,46.6187527333333,43.52,7.12000000000001,0.152728238799685,15.3901078946425,0.0247962405829097,9.41098076923077
W2,Timor-Leste,42.02,49.06,45.5264456666667,43.63,7.03999999999999,0.154635397007382,15.3901078946425,0.0247962405829097,9.41098076923077
W2,Timor-Leste,40.502,46.73,43.8572303333334,42.71,6.22799999999999,0.142006231416452,15.3901078946425,0.0247962405829097,9.41098076923077
W2,Timor-Leste,40.08,47.394,44.0074893333334,40.63,7.31400000000001,0.166198983645723,15.3901078946425,0.0247962405829097,9.41098076923077
W2,Timor-Leste,39.609,45.963,42.93864,41.23,6.35400000000001,0.147978603886849,15.3901078946425,0.0247962405829097,9.41098076923077
W2,Timor-Leste,38.636,44.81,41.2736306666667,42.15,6.17400000000001,0.149587034149294,15.3901078946425,0.0247962405829097,9.41098076923077
W2,Timor-Leste,39.529,44.953,42.154515,43.44,5.42400000000001,0.128669491275134,15.3901078946425,0.0247962405829097,9.41098076923077
W2,Timor-Leste,39.7,45.4,42.8553463333333,45.89,5.7,0.133005575445939,15.3901078946425,0.0247962405829097,9.41098076923077
W2,Timor-Leste,40.34,47.394,43.896366,48.85,7.054,0.160696673615306,15.3901078946425,0.0247962405829097,9.41098076923077
W2,Timor-Leste,41.63,50.72,46.2925839166667,51.83,9.09,0.196359745577463,15.3901078946425,0.0247962405829097,9.41098076923077
W2,Timor-Leste,44.64,53.03,48.5917167,53.65,8.39,0.172663173268789,15.3901078946425,0.0247962405829097,9.41098076923077
W2,Timor-Leste,49.219,55.57,51.9862126666666,57.12,6.351,0.122167006870116,15.3901078946425,0.0247962405829097,9.41098076923077
W2,Vietnam,37.93,43.37,40.3451766666667,40.66,5.44,0.134836440175872,12.46258159804,0.0295582342059381,10.2339230769231
W2,Vietnam,37.93,42.93,40.4342803333334,41.33,5,0.123657450034497,12.46258159804,0.0295582342059381,10.2339230769231
W2,Vietnam,36.918,43.416,39.795354,42.07,6.49799999999999,0.163285392561152,12.46258159804,0.0295582342059381,10.2339230769231
W2,Vietnam,38.203,44.16,40.5122136666666,43.16,5.95699999999999,0.147042075977729,12.46258159804,0.0295582342059381,10.2339230769231
W2,Vietnam,38.64,44.191,41.3698346666667,44.32,5.551,0.13417989326587,12.46258159804,0.0295582342059381,10.2339230769231
W2,Vietnam,39.3,44.49,42.3047193333333,46.29,5.19000000000001,0.122681348128237,12.46258159804,0.0295582342059381,10.2339230769231
W2,Vietnam,40.15,45.417,43.1179953333333,47.52,5.267,0.122153174313469,12.46258159804,0.0295582342059381,10.2339230769231
W2,Vietnam,41.33,47.46,44.7517475999999,47.98,6.13,0.136977890892467,12.46258159804,0.0295582342059381,10.2339230769231
W2,Vietnam,43.03,48.182,45.2159423333333,50.05,5.152,0.113942112762337,12.46258159804,0.0295582342059381,10.2339230769231
W2,Vietnam,43.03,48.98,45.822188,51.76,5.95,0.129849757501759,12.46258159804,0.0295582342059381,10.2339230769231
W2,Vietnam,43.09,50.45,47.3111996666667,51.55,7.36,0.155565702240806,12.46258159804,0.0295582342059381,10.2339230769231
W2,Vietnam,44.758,53.66,49.0253841666667,50.41,8.90199999999999,0.181579403227862,12.46258159804,0.0295582342059381,10.2339230769231
W2,Vietnam,44.155,53.66,49.1102046666666,50.5,9.505,0.193544296231604,12.46258159804,0.0295582342059381,10.2339230769231
W2,Vietnam,43.75,52.3,48.3977599999999,50.49,8.55,0.17666106861144,12.46258159804,0.0295582342059381,10.2339230769231
W2,Vietnam,44.85,52.975,48.8590848333333,50.99,8.125,0.166294559706056,12.46258159804,0.0295582342059381,10.2339230769231
W2,Vietnam,45.46,53.66,49.4801541666667,50.11,8.2,0.165723008307118,12.46258159804,0.0295582342059381,10.2339230769231
W2,Vietnam,46.04,53.66,49.8484086666667,49.11,7.62,0.152863455500746,12.46258159804,0.0295582342059381,10.2339230769231
W2,Vietnam,44.85,53.281,48.4513155,48.8,8.431,0.17400972322413,12.46258159804,0.0295582342059381,10.2339230769231
W2,Vietnam,44.85,52.66,48.0211675,49.06,7.81,0.162636612281449,12.46258159804,0.0295582342059381,10.2339230769231
W2,Vietnam,45.4,52.3,49.0249521666667,51.82,6.9,0.140744655426538,12.46258159804,0.0295582342059381,10.2339230769231
W2,Vietnam,46.77,53.29,50.6610441666667,52.83,6.52,0.128698492248803,12.46258159804,0.0295582342059381,10.2339230769231
W2,Vietnam,49.73,56.37,52.846039,54.23,6.64,0.125648016874075,12.46258159804,0.0295582342059381,10.2339230769231
W2,Vietnam,50.85,57.053,53.7773625,54.23,6.203,0.115345932035994,12.46258159804,0.0295582342059381,10.2339230769231
W2,Vietnam,51.61,58.84,55.8841915,54.98,7.23,0.129374690872999,12.46258159804,0.0295582342059381,10.2339230769231
W2,Vietnam,51.09,58.84,55.4030293333333,56.61,7.75,0.139884047736307,12.46258159804,0.0295582342059381,10.2339230769231
W2,Vietnam,51.59,58.62,55.9942086666666,57.36,7.03,0.125548698113578,12.46258159804,0.0295582342059381,10.2339230769231
W2,Vietnam,53.23,60.02,57.0671946666666,56.94,6.79000000000001,0.118982543993285,12.46258159804,0.0295582342059381,10.2339230769231
W2,Vietnam,53.64,61.09,57.5817766666667,57.46,7.45,0.12938121105792,12.46258159804,0.0295582342059381,10.2339230769231
W2,Vietnam,53.64,59.4,57.3953703333334,57.05,5.76,0.100356526433192,12.46258159804,0.0295582342059381,10.2339230769231
W2,Vietnam,54.973,59.46,57.8585186666667,55.46,4.487,0.0775512422958911,12.46258159804,0.0295582342059381,10.2339230769231
W2,Vietnam,53.64,59.4,57.0931346666667,54.4,5.76,0.100887786835129,12.46258159804,0.0295582342059381,10.2339230769231
W2,Vietnam,52.08,58.62,55.0448673333333,54,6.54,0.118812167543178,12.46258159804,0.0295582342059381,10.2339230769231
W2,Vietnam,51.223,56.66,53.6202236666666,55.25,5.437,0.101398308850769,12.46258159804,0.0295582342059381,10.2339230769231
W2,Vietnam,50.51,55.438,53.0598056666666,54.05,4.92800000000001,0.092876329607364,12.46258159804,0.0295582342059381,10.2339230769231
W2,Vietnam,51.936,56.678,54.1884366666666,54.22,4.74199999999999,0.0875094446656546,12.46258159804,0.0295582342059381,10.2339230769231
W2,Vietnam,50.758,55.53,52.9369966666667,54.34,4.772,0.0901448948841639,12.46258159804,0.0295582342059381,10.2339230769231
W2,Vietnam,50.27,56.58,53.073293,54.71,6.31,0.118892189335227,12.46258159804,0.0295582342059381,10.2339230769231
W2,Vietnam,51.408,54.91,53.1777196666666,54.05,3.502,0.0658546478102399,12.46258159804,0.0295582342059381,10.2339230769231
W2,Vietnam,51.42,55.96,53.5239474444443,51.73,4.54,0.0848218454872435,12.46258159804,0.0295582342059381,10.2339230769231
W2,Vietnam,51.24,54.81,52.94729,51.14,3.57,0.0674255471809795,12.46258159804,0.0295582342059381,10.2339230769231
W2,Vietnam,48.277,53.72,50.8986356666667,48.81,5.443,0.106938033381602,12.46258159804,0.0295582342059381,10.2339230769231
W2,Vietnam,47.98,52.74,50.3961393333333,47.54,4.76000000000001,0.0944516794930682,12.46258159804,0.0295582342059381,10.2339230769231
W2,Vietnam,46,51.19,48.4652162222223,47.24,5.19,0.10708711122226,12.46258159804,0.0295582342059381,10.2339230769231
W2,Vietnam,45.18,49.613,47.3927836666667,46.87,4.433,0.0935374472024928,12.46258159804,0.0295582342059381,10.2339230769231
W2,Vietnam,44.62,48.67,46.7578540666667,45.52,4.05,0.0866164643532522,12.46258159804,0.0295582342059381,10.2339230769231
W2,Vietnam,44.49,48.672,46.6469557555556,44.68,4.182,0.0896521526916992,12.46258159804,0.0295582342059381,10.2339230769231
W2,Vietnam,42.01,47.442,44.6472411111111,44.56,5.432,0.121664852403348,12.46258159804,0.0295582342059381,10.2339230769231
W2,Vietnam,40.79,46.85,43.3487782666667,43.87,6.06,0.139796327424062,12.46258159804,0.0295582342059381,10.2339230769231
W2,Vietnam,40.79,46.823,43.4539362666667,43.12,6.033,0.138836674380357,12.46258159804,0.0295582342059381,10.2339230769231
W2,Vietnam,40.438,45.62,43.2464836666667,43.43,5.182,0.119824770955752,12.46258159804,0.0295582342059381,10.2339230769231
W2,Vietnam,38.82,44.48,41.8829533333333,43.56,5.66,0.135138512199792,12.46258159804,0.0295582342059381,10.2339230769231
W2,Vietnam,39.29,44.73,42.0480423333334,42.9,5.44,0.129375821040007,12.46258159804,0.0295582342059381,10.2339230769231
M1,Cambodia,35.939,40.97,38.5417879140165,42.01,5.031,0.130533643411243,29.9527543627344,0.141208494675566,25.57165
M1,Cambodia,34.89,41.01,38.2790050064103,43.5,6.12,0.159878763802119,29.9527543627344,0.141208494675566,25.57165
M1,Cambodia,35.956,41.743,38.94303992341,44.16,5.787,0.148601650291847,29.9527543627344,0.141208494675566,25.57165
M1,Cambodia,37.76,44.366,40.990678716145,44.74,6.606,0.161158590365036,29.9527543627344,0.141208494675566,25.57165
M1,Cambodia,39.3,47.51,42.5710656444667,45.89,8.21,0.192853993098647,29.9527543627344,0.141208494675566,25.57165
M1,Cambodia,39.85,48.855,44.2149829497031,47.41,9.00500000000001,0.203663993498396,29.9527543627344,0.141208494675566,25.57165
M1,Cambodia,39.528,49.088,44.2528914360418,48.26,9.56,0.216031081580668,29.9527543627344,0.141208494675566,25.57165
M1,Cambodia,40.087,50.55,45.1926583053696,50,10.463,0.231519905939165,29.9527543627344,0.141208494675566,25.57165
M1,Cambodia,41.24,50.39,46.0340212134727,53.01,9.15,0.198766037786899,29.9527543627344,0.141208494675566,25.57165
M1,Cambodia,42.16,51.786,47.1270165446498,55.05,9.626,0.204256511567627,29.9527543627344,0.141208494675566,25.57165
M1,Cambodia,43.7,52.7,48.7493262990342,55.63,9,0.184617935944241,29.9527543627344,0.141208494675566,25.57165
M1,Cambodia,44.26,52.7,49.4956983316128,56.04,8.44000000000001,0.1705198690895,29.9527543627344,0.141208494675566,25.57165
M1,Cambodia,44.31,53.556,50.0010721906149,55.46,9.246,0.184916034695261,29.9527543627344,0.141208494675566,25.57165
M1,Cambodia,44.34,58.768,51.711119536963,52.52,14.428,0.27901155745984,29.9527543627344,0.141208494675566,25.57165
M1,Cambodia,44.02,61.1,52.1477694725552,49.66,17.08,0.327530787467123,29.9527543627344,0.141208494675566,25.57165
M1,Cambodia,44.02,61.67,52.4287139005716,46.6,17.65,0.33664758653955,29.9527543627344,0.141208494675566,25.57165
M1,Cambodia,44.008,62.51,51.5661192762238,43.84,18.502,0.35880148166455,29.9527543627344,0.141208494675566,25.57165
M1,Cambodia,41.835,53.55,47.0457725618493,43.88,11.715,0.249012809484609,29.9527543627344,0.141208494675566,25.57165
M1,Cambodia,40.91,51.59,45.559434228738,44.09,10.68,0.23441906557442,29.9527543627344,0.141208494675566,25.57165
M1,Cambodia,40.46,52.056,45.3398946855312,45.9,11.596,0.255757100461473,29.9527543627344,0.141208494675566,25.57165
M1,Cambodia,33.848,47.489,40.470853573582,47.89,13.641,0.337057383165855,29.9527543627344,0.141208494675566,25.57165
M1,Cambodia,33.97,48.255,40.8497821120546,49.54,14.285,0.349695867674764,29.9527543627344,0.141208494675566,25.57165
M1,Cambodia,32.92,50.37,41.3605717471001,47.12,17.45,0.421899390238082,29.9527543627344,0.141208494675566,25.57165
M1,Cambodia,38.964,53.91,46.8752409562743,44.53,14.946,0.318846361002001,29.9527543627344,0.141208494675566,25.57165
M1,Cambodia,41.83,56.99,50.5373317193862,44.41,15.16,0.299976264757655,29.9527543627344,0.141208494675566,25.57165
M1,Cambodia,44.02,57.01,51.656981127145,45.62,12.99,0.25146649526474,29.9527543627344,0.141208494675566,25.57165
M1,Cambodia,39.2,61.16,52.0488212202186,43.77,21.96,0.42191157235026,29.9527543627344,0.141208494675566,25.57165
M1,Cambodia,33.066,54.06,41.9462034784632,43.88,20.994,0.500498215786779,29.9527543627344,0.141208494675566,25.57165
M1,Cambodia,33.737,53.889,42.9192490706627,41.98,20.152,0.469532912069863,29.9527543627344,0.141208494675566,25.57165
M1,Cambodia,38.778,61.16,51.3462974169803,39.79,22.382,0.435902901006417,29.9527543627344,0.141208494675566,25.57165
M1,Cambodia,28.96,52.6,39.624818361866,39.87,23.64,0.596595794688881,29.9527543627344,0.141208494675566,25.57165
M1,Cambodia,29.32,53.62,39.9041020657815,40.51,24.3,0.608959950030744,29.9527543627344,0.141208494675566,25.57165
M1,Cambodia,25.03,51.711,37.5876298231296,44.94,26.681,0.709834595199237,29.9527543627344,0.141208494675566,25.57165
M1,Cambodia,19.05,43.4332,32.9052582903374,44.44,24.3832,0.741012265725326,29.9527543627344,0.141208494675566,25.57165
M1,Cambodia,31.193,46.56,39.3261228652736,46.04,15.367,0.390758073269654,29.9527543627344,0.141208494675566,25.57165
M1,Cambodia,32.1,47.58,40.8890502445998,48.05,15.48,0.378585462547994,29.9527543627344,0.141208494675566,25.57165
M1,Cambodia,36.647,54.44,45.8886751893856,50.28,17.793,0.387742725772037,29.9527543627344,0.141208494675566,25.57165
M1,Cambodia,37.747,50.69,44.3896600572289,51.2,12.943,0.291576911905011,29.9527543627344,0.141208494675566,25.57165
M1,Cambodia,39.79,53.93,47.9727319735625,50.1,14.14,0.294750776499293,29.9527543627344,0.141208494675566,25.57165
M1,Cambodia,41.859,54.48,49.125343505611,49.6,12.621,0.256914234066546,29.9527543627344,0.141208494675566,25.57165
M1,Cambodia,41.86,57.95,50.2362988359696,46.93,16.09,0.320286334240839,29.9527543627344,0.141208494675566,25.57165
M1,Cambodia,43.049,58.27,50.5799560323371,43.54,15.221,0.300929482624873,29.9527543627344,0.141208494675566,25.57165
M1,Cambodia,42.629,57.24,49.8822210804251,42.14,14.611,0.292909972401644,29.9527543627344,0.141208494675566,25.57165
M1,Cambodia,41.92,54.48,49.1404398867105,40.95,12.56,0.255593967594839,29.9527543627344,0.141208494675566,25.57165
M1,Cambodia,41.018,52.7,47.528940930994,38.88,11.682,0.245787088270298,29.9527543627344,0.141208494675566,25.57165
M1,Cambodia,38.4,44.6638,41.6289924511211,37.78,6.2638,0.150467249654304,29.9527543627344,0.141208494675566,25.57165
M1,Cambodia,39.85,44.6638,42.3266054500444,37.43,4.81379999999999,0.113729885702302,29.9527543627344,0.141208494675566,25.57165
M1,Cambodia,38.26,43.47,41.3237567114441,37.08,5.21,0.126077598326319,29.9527543627344,0.141208494675566,25.57165
M1,Cambodia,34.99,42.763,39.0107178630259,37.01,7.773,0.199252934213938,29.9527543627344,0.141208494675566,25.57165
M1,Cambodia,34.618,41.49,38.3081802968282,38.41,6.87200000000001,0.17938727307726,29.9527543627344,0.141208494675566,25.57165
M1,Cambodia,32.32,41.32,37.5174151070346,39.58,9,0.239888595051754,29.9527543627344,0.141208494675566,25.57165
M1,Cambodia,31.63,41.32,37.3979177636974,40.08,9.69,0.259105334720164,29.9527543627344,0.141208494675566,25.57165
M1,Indonesia,53.66,58.59,55.9589823333333,56.85,4.93000000000001,0.0881002440436329,14.4322215190688,0.0331936680282938,7.28755769230769
M1,Indonesia,54.45,59.48,56.1795976666666,57.7,5.02999999999999,0.0895342830656203,14.4322215190688,0.0331936680282938,7.28755769230769
M1,Indonesia,54.45,59.84,56.3307593333333,58.46,5.39,0.0956848454341802,14.4322215190688,0.0331936680282938,7.28755769230769
M1,Indonesia,54.45,60.262,56.8677146666666,58.98,5.812,0.10220210244191,14.4322215190688,0.0331936680282938,7.28755769230769
M1,Indonesia,54.45,60.28,56.999609,59.85,5.83,0.102281403368925,14.4322215190688,0.0331936680282938,7.28755769230769
M1,Indonesia,54.45,60.43,57.011396,60.29,5.98,0.104891309800588,14.4322215190688,0.0331936680282938,7.28755769230769
M1,Indonesia,53.651,63.203,57.1931646666666,59.81,9.55200000000001,0.167012964847653,14.4322215190688,0.0331936680282938,7.28755769230769
M1,Indonesia,53.651,63.43,57.2275113333333,59.62,9.779,0.170879351070156,14.4322215190688,0.0331936680282938,7.28755769230769
M1,Indonesia,53.66,63.5,57.775801,59.58,9.84,0.170313519322735,14.4322215190688,0.0331936680282938,7.28755769230769
M1,Indonesia,53.44,63.43,57.831186,58.76,9.99,0.17274416609751,14.4322215190688,0.0331936680282938,7.28755769230769
M1,Indonesia,52.38,63.23,56.973124,57.62,10.85,0.190440671640193,14.4322215190688,0.0331936680282938,7.28755769230769
M1,Indonesia,52.2,62.66,56.3719676666666,56.32,10.46,0.18555321790169,14.4322215190688,0.0331936680282938,7.28755769230769
M1,Indonesia,52.195,62.6,56.0907616666666,55.11,10.405,0.185502918677309,14.4322215190688,0.0331936680282938,7.28755769230769
M1,Indonesia,51.349,60.43,54.9418416666666,53.68,9.081,0.165283866075961,14.4322215190688,0.0331936680282938,7.28755769230769
M1,Indonesia,51.145,57.046,53.879521,52.95,5.90100000000001,0.10952213179475,14.4322215190688,0.0331936680282938,7.28755769230769
M1,Indonesia,50.23,55.53,53.2439636666667,51.61,5.3,0.0995418003284016,14.4322215190688,0.0331936680282938,7.28755769230769
M1,Indonesia,49.801,55.53,52.7057016666667,50.59,5.729,0.108697917280992,14.4322215190688,0.0331936680282938,7.28755769230769
M1,Indonesia,48.15,54.77,50.8705625,49.91,6.62000000000001,0.130134200894673,14.4322215190688,0.0331936680282938,7.28755769230769
M1,Indonesia,47.6,54.66,50.3335791666667,48.94,7.06,0.14026421559696,14.4322215190688,0.0331936680282938,7.28755769230769
M1,Indonesia,47.53,53.66,49.8828218333333,49.74,6.13,0.122887995801066,14.4322215190688,0.0331936680282938,7.28755769230769
M1,Indonesia,46.505,53.57,49.5235497222223,49.48,7.065,0.142659402236463,14.4322215190688,0.0331936680282938,7.28755769230769
M1,Indonesia,45.82,52.98,49.3098244444445,49.31,7.16,0.145204329576693,14.4322215190688,0.0331936680282938,7.28755769230769
M1,Indonesia,45.519,52.38,48.6733364722223,49.31,6.861,0.140960133355879,14.4322215190688,0.0331936680282938,7.28755769230769
M1,Indonesia,45.65,52.98,48.8009772777778,48.68,7.33,0.150201910061703,14.4322215190688,0.0331936680282938,7.28755769230769
M1,Indonesia,45.3,52.98,48.61300875,48.42,7.68,0.157982404246888,14.4322215190688,0.0331936680282938,7.28755769230769
M1,Indonesia,45.3,52.98,48.584742888889,47.58,7.68,0.158074315995946,14.4322215190688,0.0331936680282938,7.28755769230769
M1,Indonesia,45.538,51.07,48.1920785,46.98,5.532,0.114790649670775,14.4322215190688,0.0331936680282938,7.28755769230769
M1,Indonesia,45.16,51.07,47.8996320277778,46.34,5.91,0.123382993768568,14.4322215190688,0.0331936680282938,7.28755769230769
M1,Indonesia,44.92,51.08,47.7865975277779,45.9,6.16,0.128906436504906,14.4322215190688,0.0331936680282938,7.28755769230769
M1,Indonesia,44.45,50.12,46.8732669722223,45.67,5.67,0.120964472208863,14.4322215190688,0.0331936680282938,7.28755769230769
M1,Indonesia,44.16,50.7,46.764294,45.66,6.54000000000001,0.139850288341785,14.4322215190688,0.0331936680282938,7.28755769230769
M1,Indonesia,44.089,49.93,46.3453484444444,46.02,5.841,0.126032065699145,14.4322215190688,0.0331936680282938,7.28755769230769
M1,Indonesia,43.978,49.68,45.9862033333333,46.48,5.702,0.123993710867339,14.4322215190688,0.0331936680282938,7.28755769230769
M1,Indonesia,43.94,49.341,46.129433,46.13,5.40100000000001,0.117083598231091,14.4322215190688,0.0331936680282938,7.28755769230769
M1,Indonesia,44.077,49.68,46.222573,46.31,5.603,0.121217830084881,14.4322215190688,0.0331936680282938,7.28755769230769
M1,Indonesia,44.01,49.464,46.2488856666667,46.16,5.45400000000001,0.117927165625331,14.4322215190688,0.0331936680282938,7.28755769230769
M1,Indonesia,44.16,49.93,46.63648,45.6,5.77,0.123722888176809,14.4322215190688,0.0331936680282938,7.28755769230769
M1,Indonesia,43.78,49.68,46.1583956666667,44.47,5.9,0.127820733688556,14.4322215190688,0.0331936680282938,7.28755769230769
M1,Indonesia,42.67,49.662,45.990811,43.88,6.99199999999999,0.152030369718855,14.4322215190688,0.0331936680282938,7.28755769230769
M1,Indonesia,42.908,50.194,46.582398,43.92,7.28599999999999,0.156411011730225,14.4322215190688,0.0331936680282938,7.28755769230769
M1,Indonesia,43.54,50.7,46.59858,44.39,7.16,0.153652750791977,14.4322215190688,0.0331936680282938,7.28755769230769
M1,Indonesia,43.6,50.13,46.4767246666666,44.44,6.53,0.140500434289066,14.4322215190688,0.0331936680282938,7.28755769230769
M1,Indonesia,41.257,50.13,45.8041013333333,44.21,8.87300000000001,0.193716277401185,14.4322215190688,0.0331936680282938,7.28755769230769
M1,Indonesia,41.663,50.65,45.9571133333333,45.77,8.987,0.195551881921217,14.4322215190688,0.0331936680282938,7.28755769230769
M1,Indonesia,43.069,51.52,46.5910786666667,47.4,8.451,0.181386656884727,14.4322215190688,0.0331936680282938,7.28755769230769
M1,Indonesia,42.895,51.52,46.597426,48.65,8.62499999999999,0.185096060885423,14.4322215190688,0.0331936680282938,7.28755769230769
M1,Indonesia,42.435,51.52,46.462934,50.55,9.085,0.195532206381973,14.4322215190688,0.0331936680282938,7.28755769230769
M1,Indonesia,43.129,52.86,47.9830753333334,52.15,9.73099999999999,0.20280067362085,14.4322215190688,0.0331936680282938,7.28755769230769
M1,Indonesia,43.225,54.17,49.284503,53.15,10.945,0.222077921735358,14.4322215190688,0.0331936680282938,7.28755769230769
M1,Indonesia,45.77,55.25,51.1684676666667,53.08,9.48,0.185270351689185,14.4322215190688,0.0331936680282938,7.28755769230769
M1,Indonesia,49.72,56.11,53.0768783333333,53.28,6.39,0.1203914058372,14.4322215190688,0.0331936680282938,7.28755769230769
M1,Indonesia,49.72,57.21,54.240486,54.45,7.49,0.138088733201985,14.4322215190688,0.0331936680282938,7.28755769230769
M1,Laos,37.55,45.352,41.00347,40.81,7.802,0.190276579030994,34.1647973197837,0.134686632532715,33.5702397435897
M1,Laos,36.72,45.825,41.4143,41.15,9.105,0.21985159715364,34.1647973197837,0.134686632532715,33.5702397435897
M1,Laos,37.91,46.435,41.84192,41.48,8.52500000000001,0.20374304047233,34.1647973197837,0.134686632532715,33.5702397435897
M1,Laos,37.105,46.42,41.54554,41.71,9.315,0.224211792649704,34.1647973197837,0.134686632532715,33.5702397435897
M1,Laos,37.2,47.973,43.41114,42.97,10.773,0.248162107698623,34.1647973197837,0.134686632532715,33.5702397435897
M1,Laos,37.2,48.809,43.93001,47.34,11.609,0.264261264679885,34.1647973197837,0.134686632532715,33.5702397435897
M1,Laos,37.34,49.62,43.80499,51.12,12.28,0.280333359281671,34.1647973197837,0.134686632532715,33.5702397435897
M1,Laos,36.53,49.92,43.43447,52.98,13.39,0.308280497033807,34.1647973197837,0.134686632532715,33.5702397435897
M1,Laos,36.53,49.62,44.2107,56.33,13.09,0.296082170153379,34.1647973197837,0.134686632532715,33.5702397435897
M1,Laos,38.74,54.51,46.8717199999999,59.39,15.77,0.336450209209306,34.1647973197837,0.134686632532715,33.5702397435897
M1,Laos,37.98,53.63,46.4767699999999,60.74,15.65,0.336727358635293,34.1647973197837,0.134686632532715,33.5702397435897
M1,Laos,39.28,53.63,47.3507893333333,60.32,14.35,0.303057249985443,34.1647973197837,0.134686632532715,33.5702397435897
M1,Laos,40.06,53.631,47.7799753333333,59.67,13.571,0.284031121935978,34.1647973197837,0.134686632532715,33.5702397435897
M1,Laos,38.3,57.5012666666667,48.032178,56.56,19.2012666666667,0.399758400850919,34.1647973197837,0.134686632532715,33.5702397435897
M1,Laos,38.3,62.2156,48.8036383333333,53.31,23.9156,0.490037235270336,34.1647973197837,0.134686632532715,33.5702397435897
M1,Laos,39.256,62.351,49.2863023333333,50.96,23.095,0.468588611979934,34.1647973197837,0.134686632532715,33.5702397435897
M1,Laos,39.37,63.2446,49.9311283333333,49.31,23.8746,0.478150620603174,34.1647973197837,0.134686632532715,33.5702397435897
M1,Laos,40.02,62.54,51.1396373333333,49.07,22.52,0.440362919533675,34.1647973197837,0.134686632532715,33.5702397435897
M1,Laos,42.63,58.207,50.9616856666667,50.67,15.577,0.305661003874303,34.1647973197837,0.134686632532715,33.5702397435897
M1,Laos,42.878,59.07,51.8122723333334,52.55,16.192,0.312512832786585,34.1647973197837,0.134686632532715,33.5702397435897
M1,Laos,43.89,58.78,51.6096466666667,52.28,14.89,0.288511953902158,34.1647973197837,0.134686632532715,33.5702397435897
M1,Laos,44.36,61.44,53.128575,53.48,17.08,0.321484248354111,34.1647973197837,0.134686632532715,33.5702397435897
M1,Laos,48.54,61.44,55.4696099999999,51.96,12.9,0.232559774622537,34.1647973197837,0.134686632532715,33.5702397435897
